id,url,levels,word,translation,part_of_speech,ipa,audio_link
school_1,https://www.oxfordlearnersdictionaries.com/definition/english/school_1,A1,school,trường học,noun,/skuːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sch/schoo/school__gb_1.mp3
sea,https://www.oxfordlearnersdictionaries.com/definition/english/sea,A1,sea,biển,noun,/siː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sea/sea__/sea__gb_1.mp3
second1_1,https://www.oxfordlearnersdictionaries.com/definition/english/second1_1,A1,second,giây,"determiner, ordinal number",/ˈsekənd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sec/secon/second__gb_1.mp3
second1_3,https://www.oxfordlearnersdictionaries.com/definition/english/second1_3,A1,second,giây,noun,/ˈsekənd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sec/secon/second__gb_1.mp3
second1_1,https://www.oxfordlearnersdictionaries.com/definition/english/second1_1,A1,second,giây,"determiner, ordinal number",/ˈsekənd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sec/secon/second__gb_1.mp3
section_1,https://www.oxfordlearnersdictionaries.com/definition/english/section_1,A1,section,phần,noun,/ˈsekʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sec/secti/section__gb_2.mp3
see_1,https://www.oxfordlearnersdictionaries.com/definition/english/see_1,A1,see,nhìn thấy,verb,/siː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/see/see__/see__gb_1.mp3
sell_1,https://www.oxfordlearnersdictionaries.com/definition/english/sell_1,A1,sell,bán,verb,/sel/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sel/sell_/sell__gb_1.mp3
send,https://www.oxfordlearnersdictionaries.com/definition/english/send,A1,send,gửi,verb,/send/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sen/send_/send__gb_1.mp3
sentence_1,https://www.oxfordlearnersdictionaries.com/definition/english/sentence_1,A1,sentence,câu,noun,/ˈsentəns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sen/sente/sentence__gb_2.mp3
september,https://www.oxfordlearnersdictionaries.com/definition/english/september,A1,September,Tháng 9,noun,/sepˈtembə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sep/septe/september_1_gb_1.mp3
seventeen,https://www.oxfordlearnersdictionaries.com/definition/english/seventeen,A1,seventeen,mười bảy,number,/ˌsevnˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sev/seven/seventeen__gb_3.mp3
seven,https://www.oxfordlearnersdictionaries.com/definition/english/seven,A1,seven,bảy,number,/ˈsevn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sev/seven/seven__gb_3.mp3
seventy,https://www.oxfordlearnersdictionaries.com/definition/english/seventy,A1,seventy,bảy mươi,number,/ˈsevnti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sev/seven/seventy__gb_2.mp3
share_1,https://www.oxfordlearnersdictionaries.com/definition/english/share_1,A1,share,chia sẻ,verb,/ʃeə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/share/share__gb_1.mp3
she_1,https://www.oxfordlearnersdictionaries.com/definition/english/she_1,A1,she,cô ấy,pronoun,/ʃi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/she__/she__gb_1.mp3
sheep,https://www.oxfordlearnersdictionaries.com/definition/english/sheep,A1,sheep,con cừu,noun,/ʃiːp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/sheep/sheep__gb_2.mp3
shirt,https://www.oxfordlearnersdictionaries.com/definition/english/shirt,A1,shirt,áo sơ mi,noun,/ʃɜːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shirt/shirt__gb_2.mp3
shoe_1,https://www.oxfordlearnersdictionaries.com/definition/english/shoe_1,A1,shoe,giày,noun,/ʃuː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoe_/shoe__gb_2.mp3
shop_2,https://www.oxfordlearnersdictionaries.com/definition/english/shop_2,A1,shop,cửa hàng,verb,/ʃɒp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shop_/shop__gb_2.mp3
shop_1,https://www.oxfordlearnersdictionaries.com/definition/english/shop_1,A1,shop,cửa hàng,noun,/ʃɒp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shop_/shop__gb_2.mp3
shopping,https://www.oxfordlearnersdictionaries.com/definition/english/shopping,A1,shopping,mua sắm,noun,/ˈʃɒpɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shopp/shopping__gb_1.mp3
short_1,https://www.oxfordlearnersdictionaries.com/definition/english/short_1,A1,short,ngắn,adjective,/ʃɔːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/short/short__gb_3.mp3
short,https://www.oxfordlearnersdictionaries.com/definition/english/short,A1,short,ngắn,adjective,/ʃɔːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/short/short__gb_3.mp3
should,https://www.oxfordlearnersdictionaries.com/definition/english/should,A1,should,nên,modal verb,/ʃəd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoul/should__gb_2.mp3
show_2,https://www.oxfordlearnersdictionaries.com/definition/english/show_2,A1,show,trình diễn,noun,/ʃəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/show_/show__gb_5.mp3
shower_1,https://www.oxfordlearnersdictionaries.com/definition/english/shower_1,A1,shower,vòi sen,noun,/ˈʃaʊə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/showe/shower__gb_2.mp3
show_1,https://www.oxfordlearnersdictionaries.com/definition/english/show_1,A1,show,trình diễn,verb,/ʃəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/show_/show__gb_5.mp3
sick_1,https://www.oxfordlearnersdictionaries.com/definition/english/sick_1,A1,sick,đau ốm,adjective,/sɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sic/sick_/sick__gb_1.mp3
similar,https://www.oxfordlearnersdictionaries.com/definition/english/similar,A1,similar,tương tự,adjective,/ˈsɪmələ(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simil/similar__gb_1.mp3
singer,https://www.oxfordlearnersdictionaries.com/definition/english/singer,A1,singer,ca sĩ,noun,/ˈsɪŋə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/singe/singer__gb_2.mp3
sister,https://www.oxfordlearnersdictionaries.com/definition/english/sister,A1,sister,em gái,noun,/ˈsɪstə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sis/siste/sister__gb_2.mp3
sit,https://www.oxfordlearnersdictionaries.com/definition/english/sit,A1,sit,ngồi,verb,/sɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sit/sit__/sit__gb_1.mp3
situation,https://www.oxfordlearnersdictionaries.com/definition/english/situation,A1,situation,tình huống,noun,/ˌsɪtʃuˈeɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sit/situa/situation__gb_1.mp3
six,https://www.oxfordlearnersdictionaries.com/definition/english/six,A1,six,sáu,number,/sɪks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/six/six__/six__gb_2.mp3
sixty,https://www.oxfordlearnersdictionaries.com/definition/english/sixty,A1,sixty,sáu mươi,number,/ˈsɪksti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/six/sixty/sixty__gb_2.mp3
sixteen,https://www.oxfordlearnersdictionaries.com/definition/english/sixteen,A1,sixteen,mười sáu,number,/ˌsɪksˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/six/sixte/sixteen__gb_1.mp3
skill,https://www.oxfordlearnersdictionaries.com/definition/english/skill,A1,skill,kỹ năng,noun,/skɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skill/skill__gb_2.mp3
skirt_1,https://www.oxfordlearnersdictionaries.com/definition/english/skirt_1,A1,skirt,váy ngắn,noun,/skɜːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skirt/skirt__gb_2.mp3
sleep_1,https://www.oxfordlearnersdictionaries.com/definition/english/sleep_1,A1,sleep,ngủ,verb,/sliːp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sle/sleep/sleep__gb_1.mp3
slow_1,https://www.oxfordlearnersdictionaries.com/definition/english/slow_1,A1,slow,chậm,adjective,/sləʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/slo/slow_/slow__gb_2.mp3
small_1,https://www.oxfordlearnersdictionaries.com/definition/english/small_1,A1,small,bé nhỏ,adjective,/smɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sma/small/small__gb_2.mp3
snake_1,https://www.oxfordlearnersdictionaries.com/definition/english/snake_1,A1,snake,rắn,noun,/sneɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sna/snake/snake__gb_2.mp3
snow_1,https://www.oxfordlearnersdictionaries.com/definition/english/snow_1,A1,snow,tuyết,noun,/snəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sno/snow_/snow__gb_1.mp3
snow_2,https://www.oxfordlearnersdictionaries.com/definition/english/snow_2,A1,snow,tuyết,verb,/snəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sno/snow_/snow__gb_1.mp3
so_1,https://www.oxfordlearnersdictionaries.com/definition/english/so_1,A1,so,Vì thế,adverb,/səʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so__g/so__gb_1.mp3
so_3,https://www.oxfordlearnersdictionaries.com/definition/english/so_3,A1,so,Vì thế,conjunction,/səʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so__g/so__gb_1.mp3
so,https://www.oxfordlearnersdictionaries.com/definition/english/so,A1,so,Vì thế,adverb,/səʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so__g/so__gb_1.mp3
some_1,https://www.oxfordlearnersdictionaries.com/definition/english/some_1,A1,some,một số,determiner,/sʌm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/some_/some__gb_2.mp3
some_3,https://www.oxfordlearnersdictionaries.com/definition/english/some_3,A1,some,một số,pronoun,/sʌm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/some_/some__gb_2.mp3
someone,https://www.oxfordlearnersdictionaries.com/definition/english/someone,A1,someone,người nào đó,pronoun,/ˈsʌmwʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someo/someone__gb_1.mp3
somebody,https://www.oxfordlearnersdictionaries.com/definition/english/somebody,A1,somebody,ai đó,pronoun,/ˈsʌmbədi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someb/somebody__gb_1.mp3
sometimes,https://www.oxfordlearnersdictionaries.com/definition/english/sometimes,A1,sometimes,Thỉnh thoảng,adverb,/ˈsʌmtaɪmz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/sometimes__gb_1.mp3
something_1,https://www.oxfordlearnersdictionaries.com/definition/english/something_1,A1,something,thứ gì đó,pronoun,/ˈsʌmθɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/something__gb_1.mp3
son,https://www.oxfordlearnersdictionaries.com/definition/english/son,A1,son,con trai,noun,/sʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/son/son__/son__gb_1.mp3
song,https://www.oxfordlearnersdictionaries.com/definition/english/song,A1,song,bài hát,noun,/sɒŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/son/song_/song__gb_1.mp3
soon,https://www.oxfordlearnersdictionaries.com/definition/english/soon,A1,soon,sớm,adverb,/suːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soo/soon_/soon__gb_1.mp3
sorry_2,https://www.oxfordlearnersdictionaries.com/definition/english/sorry_2,A1,sorry,Xin lỗi,exclamation,/ˈsɒri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sor/sorry/sorry__gb_1.mp3
sorry_1,https://www.oxfordlearnersdictionaries.com/definition/english/sorry_1,A1,sorry,Xin lỗi,adjective,/ˈsɒri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sor/sorry/sorry__gb_1.mp3
sound_2,https://www.oxfordlearnersdictionaries.com/definition/english/sound_2,A1,sound,âm thanh,verb,/saʊnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sound/sound__gb_1.mp3
sound_1,https://www.oxfordlearnersdictionaries.com/definition/english/sound_1,A1,sound,âm thanh,noun,/saʊnd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sound/sound__gb_1.mp3
south_3,https://www.oxfordlearnersdictionaries.com/definition/english/south_3,A1,south,phía nam,adverb,/saʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/south/south__gb_1.mp3
soup_1,https://www.oxfordlearnersdictionaries.com/definition/english/soup_1,A1,soup,canh,noun,/suːp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/soup_/soup__gb_2.mp3
south_2,https://www.oxfordlearnersdictionaries.com/definition/english/south_2,A1,south,phía nam,adjective,/saʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/south/south__gb_1.mp3
south_1,https://www.oxfordlearnersdictionaries.com/definition/english/south_1,A1,south,phía nam,noun,/saʊθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/south/south__gb_1.mp3
space_1,https://www.oxfordlearnersdictionaries.com/definition/english/space_1,A1,space,không gian,noun,/speɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spa/space/space__gb_1.mp3
speak_1,https://www.oxfordlearnersdictionaries.com/definition/english/speak_1,A1,speak,nói chuyện,verb,/spiːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/speak/speak__gb_1.mp3
special_1,https://www.oxfordlearnersdictionaries.com/definition/english/special_1,A1,special,đặc biệt,adjective,/ˈspeʃl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/speci/special__gb_1.mp3
spell_1,https://www.oxfordlearnersdictionaries.com/definition/english/spell_1,A1,spell,Đánh vần,verb,/spel/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/spell/spell__gb_1.mp3
spelling,https://www.oxfordlearnersdictionaries.com/definition/english/spelling,A1,spelling,đánh vần,noun,/ˈspelɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/spell/spelling__gb_1.mp3
spend_1,https://www.oxfordlearnersdictionaries.com/definition/english/spend_1,A1,spend,tiêu,verb,/spend/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spe/spend/spend__gb_1.mp3
sport_1,https://www.oxfordlearnersdictionaries.com/definition/english/sport_1,A1,sport,thể thao,noun,/spɔːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spo/sport/sport__gb_1.mp3
spring_1,https://www.oxfordlearnersdictionaries.com/definition/english/spring_1,A1,spring,mùa xuân,noun,/sprɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/spr/sprin/spring__gb_1.mp3
stand_1,https://www.oxfordlearnersdictionaries.com/definition/english/stand_1,A1,stand,đứng,verb,/stænd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/stand/stand__gb_1.mp3
star_1,https://www.oxfordlearnersdictionaries.com/definition/english/star_1,A1,star,ngôi sao,noun,/stɑː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/star_/star__gb_2.mp3
start_1,https://www.oxfordlearnersdictionaries.com/definition/english/start_1,A1,start,bắt đầu,verb,/stɑːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/start/start__gb_1.mp3
statement_1,https://www.oxfordlearnersdictionaries.com/definition/english/statement_1,A1,statement,tuyên bố,noun,/ˈsteɪtmənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/state/statement__gb_1.mp3
station_1,https://www.oxfordlearnersdictionaries.com/definition/english/station_1,A1,station,ga tàu,noun,/ˈsteɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/stati/station__gb_2.mp3
stay_1,https://www.oxfordlearnersdictionaries.com/definition/english/stay_1,A1,stay,ở lại,verb,/steɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sta/stay_/stay__gb_1.mp3
still_1,https://www.oxfordlearnersdictionaries.com/definition/english/still_1,A1,still,vẫn,adverb,/stɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sti/still/still__gb_1.mp3
stop_2,https://www.oxfordlearnersdictionaries.com/definition/english/stop_2,A1,stop,dừng lại,noun,/stɒp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sto/stop_/stop__gb_1.mp3
stop_1,https://www.oxfordlearnersdictionaries.com/definition/english/stop_1,A1,stop,dừng lại,verb,/stɒp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sto/stop_/stop__gb_1.mp3
story,https://www.oxfordlearnersdictionaries.com/definition/english/story,A1,story,câu chuyện,noun,/ˈstɔːri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sto/story/story__gb_1.mp3
street_1,https://www.oxfordlearnersdictionaries.com/definition/english/street_1,A1,street,đường phố,noun,/striːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/str/stree/street__gb_3.mp3
strong,https://www.oxfordlearnersdictionaries.com/definition/english/strong,A1,strong,mạnh,adjective,/strɒŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/str/stron/strong__gb_2.mp3
student,https://www.oxfordlearnersdictionaries.com/definition/english/student,A1,student,học sinh,noun,/ˈstjuːdnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/stu/stude/student__gb_3.mp3
study_2,https://www.oxfordlearnersdictionaries.com/definition/english/study_2,A1,study,học,verb,/ˈstʌdi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/stu/study/study__gb_2.mp3
study_1,https://www.oxfordlearnersdictionaries.com/definition/english/study_1,A1,study,học,noun,/ˈstʌdi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/stu/study/study__gb_2.mp3
style_1,https://www.oxfordlearnersdictionaries.com/definition/english/style_1,A1,style,phong cách,noun,/staɪl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sty/style/style__gb_2.mp3
subject_1,https://www.oxfordlearnersdictionaries.com/definition/english/subject_1,A1,subject,chủ thể,noun,/ˈsʌbdʒɪkt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sub/subje/subject__gb_7.mp3
success,https://www.oxfordlearnersdictionaries.com/definition/english/success,A1,success,thành công,noun,/səkˈses/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/suc/succe/success__gb_1.mp3
sugar_1,https://www.oxfordlearnersdictionaries.com/definition/english/sugar_1,A1,sugar,đường,noun,/ˈʃʊɡə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sug/sugar/sugar__gb_2.mp3
summer_1,https://www.oxfordlearnersdictionaries.com/definition/english/summer_1,A1,summer,mùa hè,noun,/ˈsʌmə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sum/summe/summer__gb_2.mp3
sunday,https://www.oxfordlearnersdictionaries.com/definition/english/sunday,A1,Sunday,Chủ nhật,noun,/ˈsʌndeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sun/sunda/sunday_1_gb_1.mp3
sun_1,https://www.oxfordlearnersdictionaries.com/definition/english/sun_1,A1,sun,mặt trời,noun,/sʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sun/sun__/sun__gb_2.mp3
supermarket,https://www.oxfordlearnersdictionaries.com/definition/english/supermarket,A1,supermarket,siêu thị,noun,/ˈsuːpəmɑːkɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sup/super/supermarket__gb_1.mp3
sure_1,https://www.oxfordlearnersdictionaries.com/definition/english/sure_1,A1,sure,Chắc chắn,adjective,/ʃʊə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sur/sure_/sure__gb_1.mp3
sweater,https://www.oxfordlearnersdictionaries.com/definition/english/sweater,A1,sweater,áo len,noun,/ˈswetə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/swe/sweat/sweater__gb_2.mp3
swim_1,https://www.oxfordlearnersdictionaries.com/definition/english/swim_1,A1,swim,bơi,verb,/swɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/swi/swim_/swim__gb_2.mp3
swimming,https://www.oxfordlearnersdictionaries.com/definition/english/swimming,A1,swimming,bơi lội,noun,/ˈswɪmɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/swi/swimm/swimming__gb_2.mp3
table_1,https://www.oxfordlearnersdictionaries.com/definition/english/table_1,A1,table,bàn,noun,/ˈteɪbl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tab/table/table__gb_3.mp3
take_1,https://www.oxfordlearnersdictionaries.com/definition/english/take_1,A1,take,lấy,verb,/teɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tak/take_/take__gb_1.mp3
talk_1,https://www.oxfordlearnersdictionaries.com/definition/english/talk_1,A1,talk,nói chuyện,verb,/tɔːk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tal/talk_/talk__gb_1.mp3
tall,https://www.oxfordlearnersdictionaries.com/definition/english/tall,A1,tall,cao,adjective,/tɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tal/tall_/tall__gb_2.mp3
taxi_1,https://www.oxfordlearnersdictionaries.com/definition/english/taxi_1,A1,taxi,Taxi,noun,/ˈtæksi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tax/taxi_/taxi__gb_2.mp3
teach,https://www.oxfordlearnersdictionaries.com/definition/english/teach,A1,teach,dạy bảo,verb,/tiːtʃ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tea/teach/teach__gb_2.mp3
tea,https://www.oxfordlearnersdictionaries.com/definition/english/tea,A1,tea,trà,noun,/tiː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tea/tea__/tea__gb_3.mp3
teacher,https://www.oxfordlearnersdictionaries.com/definition/english/teacher,A1,teacher,giáo viên,noun,/ˈtiːtʃə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tea/teach/teacher__gb_1.mp3
team_1,https://www.oxfordlearnersdictionaries.com/definition/english/team_1,A1,team,đội,noun,/tiːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tea/team_/team__gb_3.mp3
teenager,https://www.oxfordlearnersdictionaries.com/definition/english/teenager,A1,teenager,thiếu niên,noun,/ˈtiːneɪdʒə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tee/teena/teenager__gb_1.mp3
telephone_1,https://www.oxfordlearnersdictionaries.com/definition/english/telephone_1,A1,telephone,điện thoại,noun,/ˈtelɪfəʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tel/telep/telephone__gb_1.mp3
telephone_2,https://www.oxfordlearnersdictionaries.com/definition/english/telephone_2,A1,telephone,điện thoại,verb,/ˈtelɪfəʊn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tel/telep/telephone__gb_1.mp3
television,https://www.oxfordlearnersdictionaries.com/definition/english/television,A1,television,tivi,noun,/ˈtelɪvɪʒn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tel/telev/television__gb_1.mp3
tell,https://www.oxfordlearnersdictionaries.com/definition/english/tell,A1,tell,kể,verb,/tel/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tel/tell_/tell__gb_1.mp3
ten,https://www.oxfordlearnersdictionaries.com/definition/english/ten,A1,ten,mười,number,/ten/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/ten/ten__/ten__gb_2.mp3
tennis,https://www.oxfordlearnersdictionaries.com/definition/english/tennis,A1,tennis,quần vợt,noun,/ˈtenɪs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/ten/tenni/tennis__gb_1.mp3
terrible,https://www.oxfordlearnersdictionaries.com/definition/english/terrible,A1,terrible,kinh khủng,adjective,/ˈterəbl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/ter/terri/terrible__gb_1.mp3
test_1,https://www.oxfordlearnersdictionaries.com/definition/english/test_1,A1,test,Bài kiểm tra,noun,/test/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tes/test_/test__gb_1.mp3
test_2,https://www.oxfordlearnersdictionaries.com/definition/english/test_2,A1,test,Bài kiểm tra,verb,/test/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tes/test_/test__gb_1.mp3
text_1,https://www.oxfordlearnersdictionaries.com/definition/english/text_1,A1,text,chữ,noun,/tekst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tex/text_/text__gb_1.mp3
than,https://www.oxfordlearnersdictionaries.com/definition/english/than,A1,than,hơn,"preposition, conjunction",/ðən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/than_/than__gb_1.mp3
thank,https://www.oxfordlearnersdictionaries.com/definition/english/thank,A1,thank,cám ơn,verb,/θæŋk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/thank/thank__gb_1.mp3
than,https://www.oxfordlearnersdictionaries.com/definition/english/than,A1,than,hơn,"preposition, conjunction",/ðən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/than_/than__gb_1.mp3
thanks_1,https://www.oxfordlearnersdictionaries.com/definition/english/thanks_1,A1,thanks,Cảm ơn,exclamation,/θæŋks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/thank/thanks__gb_1.mp3
thanks_2,https://www.oxfordlearnersdictionaries.com/definition/english/thanks_2,A1,thanks,Cảm ơn,noun,/θæŋks/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/thank/thanks__gb_1.mp3
that_3,https://www.oxfordlearnersdictionaries.com/definition/english/that_3,A1,that,cái đó,conjunction,/ðət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/that_/that__gb_3.mp3
that_1,https://www.oxfordlearnersdictionaries.com/definition/english/that_1,A1,that,cái đó,determiner,/ðæt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/that_/that__gb_1.mp3
that_2,https://www.oxfordlearnersdictionaries.com/definition/english/that_2,A1,that,cái đó,pronoun,/ðæt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/tha/that_/that__gb_1.mp3
theatre,https://www.oxfordlearnersdictionaries.com/definition/english/theatre,A1,theatre,nhà hát,noun,/ˈθɪətə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/t/the/theat/theatre__gb_2.mp3
